id,conversation_id,in_reply_to_id,in_reply_to_user_id,in_reply_to_username,quote_id,is_reply,is_quote,is_retweet,is_pinned,is_conversation_controlled,possibly_sensitive,created_at,text,lang,source_client,like_count,retweet_count,reply_count,quote_count,view_count,bookmark_count,url,twitter_url,hashtags,mentioned_usernames,urls_expanded,media_count,media_types,media_urls,card_title,card_description,card_domain,card_url,place_name,place_country,author_id,author_username,author_name,author_description,author_location,author_created_at,author_followers,author_following,author_statuses_count,author_favourites_count,author_media_count,author_is_verified,author_is_blue_verified,author_protected,author_professional_type,author_category,n_times_scraped,source_files,scraper_types,seen_via_quote_of,first_scraped_at,last_scraped_at,on_topic,stance,stance_index,stance_reason,stance_model,error
1876648843795931626,1876648843795931626,,,,1876440097291431992,False,True,False,False,False,False,2025-01-07 15:15:25+00:00,"Standard time &gt; Daylight savings 

Permanent standard time please 

👇👇 https://t.co/yFtxmmjMdq",en,Twitter for iPhone,563,68,58,1,12975.0,12,https://x.com/DigitalDaisyX/status/1876648843795931626,https://twitter.com/DigitalDaisyX/status/1876648843795931626,,,,1,photo,https://pbs.twimg.com/media/GgsyLTOWwAAEaJR.jpg,,,,,,,1312805643498258433,DigitalDaisyX,Digital Daisy🌸,Faith First | Tesla + SpaceX investor | Tech Addict | Future Visionary | Nap Enthusiast,,2020-10-04 17:23:59+00:00,29192,3010,83720,158405,25121,False,True,False,Creator,Community,1,dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:17:09.066000+00:00,2026-07-19 23:17:09.066000+00:00,True,No preference,3.0,"The tweet expresses a preference for permanent standard time over daylight saving time, indicating a clear stance against DST.",qwen/qwen3-8b,
1881492249822822873,1881492249822822873,,,,,False,False,False,False,False,False,2025-01-21 00:01:23+00:00,"BREAKING: Donald Trump just signed a wave of game-changing executive orders.

This includes:

1. Rescinding 78 Biden-era executive actions, orders, and memoranda.

2. Implementing a regulatory freeze to halt new regulations until full control of the government is achieved.

3. https://t.co/quDiBdrYuU",en,Twitter Web App,41702,8527,684,532,3574632.0,3900,https://x.com/VigilantFox/status/1881492249822822873,https://twitter.com/VigilantFox/status/1881492249822822873,,,,1,video,https://pbs.twimg.com/ext_tw_video_thumb/1881491965025357824/pu/img/6KslJ6ClTAPHKCTo.jpg,,,,,,,191871143,VigilantFox,The Vigilant Fox 🦊,Stories the mainstream buries. Banned during COVID. Built and led by a healthcare professional turned citizen journalist.,USA,2010-09-17 15:38:32+00:00,1973134,2989,50874,49263,24373,False,True,False,Creator,Media & News,1,dataset_tweet-scraper_2026-07-19_23-11-27-879.json,tweet-scraper,,2026-07-19 23:11:27.879000+00:00,2026-07-19 23:11:27.879000+00:00,False,,,The tweet discusses Donald Trump signing executive orders related to rescinding Biden-era actions and implementing a regulatory freeze. It does not mention or reference daylight saving time policy or any related topic.,qwen/qwen3-8b,
1897756286101377229,1897756286101377229,,,,,False,False,False,False,False,False,2025-03-06 21:08:51+00:00,"President Trump on Ending Daylight Savings Time 🙌 

He wants to know:

A. Would you like to have more daylight later?

B. Would you like to have more daylight earlier?

Which do you prefer? 
I prefer A…. More daylight. But regardless, it needs to end! I HATE it! lol https://t.co/OAju0LooRo",en,Twitter for iPhone,29817,4671,23146,1050,2503431.0,892,https://x.com/MJTruthUltra/status/1897756286101377229,https://twitter.com/MJTruthUltra/status/1897756286101377229,,MargoMartin47,https://rumble.com/v6q8rek-president-trump-on-ending-daylight-savings-time-.html,1,video,https://pbs.twimg.com/amplify_video_thumb/1897756137962811393/img/vFRTzz8zfx3x6Jxf.jpg,,,,,,,1634986333721559041,MJTruthUltra,MJTruthUltra,"Watchdog, News Clipper, Researcher, Humor Specialist Unshakable Faith",United States,2023-03-12 18:35:07+00:00,648452,4190,56880,40361,30636,False,True,False,Creator,Content Creator,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet expresses a preference for ending daylight saving time (DST) and a desire for more daylight later (option A), which aligns with the position of adopting permanent daylight saving time (i.e., keeping clocks on summer time all year).",qwen/qwen3-8b,
1897989917130539454,1897989917130539454,,,,,False,False,False,False,False,False,2025-03-07 12:37:13+00:00,"Should we get rid of Daylight Savings Time? Are you fine with it being darker for longer in the morning, or darker earlier in the evening? In Nashville, it gets dark at 4:50pm when the clocks switch in the fall. It's awful!",en,Twitter Web App,32125,2141,11416,523,1484105.0,154,https://x.com/johnrich/status/1897989917130539454,https://twitter.com/johnrich/status/1897989917130539454,,,,0,,,,,,,,,16869718,johnrich,John Rich🇺🇸,1/2 of @bigandrich Founder of @redneckriviera Whiskey @oldglorybank @rnrbarnash I support @foldsofhonor @stjude https://t.co/atSgqw9JZW,"Nashville, TN",2008-10-20 16:22:15+00:00,1514207,912,35512,4756,3857,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet expresses dissatisfaction with the effects of Daylight Saving Time, specifically the earlier darkness in the evening after the clocks fall back. The author suggests that it's 'awful' and implies a preference for a system where it doesn't get dark so early in the evening, which aligns with the position of adopting permanent standard time (i.e., keeping clocks on winter time year-round).",qwen/qwen3-8b,
1898430011239219306,1898430011239219306,,,,,False,False,False,False,False,False,2025-03-08 17:46:00+00:00,"Tonight is DAYLIGHT SAVINGS TIME.

We are moving our clocks forward one hour.

Should we permanently stay in daylight savings time and stop changing the clocks? https://t.co/ws54dr6y9I",en,Twitter Web App,5375,459,2449,175,1416229.0,91,https://x.com/EricLDaugh/status/1898430011239219306,https://twitter.com/EricLDaugh/status/1898430011239219306,,,,1,photo,https://pbs.twimg.com/media/GlhdLNNWAAA7us1.png,,,,,,,763094579491008512,EricLDaugh,Eric Daugherty,Chief Content Officer @RightLineNews @FLVoiceNews | Marylander-turned-Floridian | Politics & breaking news alerts | “Men must vote” - Charlie Kirk,,2016-08-09 19:28:20+00:00,1152196,2639,91746,167306,50249,False,True,False,Creator,Media Personality,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,Keep switching the clocks twice a year,2.0,"The tweet asks if the US should 'permanently stay in daylight savings time and stop changing the clocks,' which directly expresses support for ending the practice of changing clocks twice a year.",qwen/qwen3-8b,
1898486753566310736,1898486753566310736,,,,,False,False,False,False,False,False,2025-03-08 21:31:28+00:00,"President Trump is right that Daylight Savings Time is a surprisingly divisive issue, but I think we should just keep standard time year-round.

Maybe it's the Arizonan in me, but I love waking up to beautiful sunlight. It makes me more productive. https://t.co/o4hMxe7cFo",en,Twitter for iPhone,21526,2131,3547,307,2587401.0,362,https://x.com/KariLake/status/1898486753566310736,https://twitter.com/KariLake/status/1898486753566310736,,,,1,video,https://pbs.twimg.com/amplify_video_thumb/1898486657051250688/img/mzIzydUHoklw_zvL.jpg,,,,,,,1082197856,KariLake,Kari Lake,Follower of Christ. Jeff’s Wife. Ruby & Leo’s Mom. Trump Administrator leading @USAGM,"Arizona & Washington, DC",2013-01-12 07:47:51+00:00,3109883,1147,44611,45323,10194,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,Keep switching the clocks twice a year,2.0,"The tweet expresses support for keeping standard time year-round, which aligns with the position of 'Keep switching the clocks twice a year' (i.e., not observing DST at all). The author explicitly states they 'think we should just keep standard time year-round' and mentions personal preference for waking up to sunlight, which is a common argument in favor of permanent standard time.",qwen/qwen3-8b,
1910693209535021098,1910693209535021098,,,,,False,False,False,False,False,False,2025-04-11 13:55:34+00:00,🚨President Trump once again calls for an end to Daylight Savings Time: https://t.co/0QD6p4Tq4F,en,Twitter for iPhone,9645,1320,968,136,416842.0,127,https://x.com/bennyjohnson/status/1910693209535021098,https://twitter.com/bennyjohnson/status/1910693209535021098,,,,1,photo,https://pbs.twimg.com/media/GoQlWRJWcAAIWSw.jpg,,,,,,,15212187,bennyjohnson,Benny Johnson,Your Front Seat to the Golden Era,Tampa Florida ,2008-06-23 21:33:20+00:00,4144604,4239,122309,29303,49987,False,True,False,Creator,Media Personality,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet mentions President Trump calling for an end to Daylight Savings Time, which implies a preference for permanent standard time (i.e., not adjusting clocks forward in spring).",qwen/qwen3-8b,
1910695976156659802,1910695976156659802,,,,,False,False,False,False,False,False,2025-04-11 14:06:34+00:00,"🚨 Trump just seemingly voiced support for permanent DAYLIGHT SAVINGS TIME, saying we need ""more daylight at the end of the day""

This is the ""Florida""-backed version of ""stop changing the clocks.""

Should we stay on DST, or stay on Standard Time?

""Very popular and, most https://t.co/Ii5N1Da8ZW",en,Twitter Web App,2431,300,987,51,130057.0,38,https://x.com/EricLDaugh/status/1910695976156659802,https://twitter.com/EricLDaugh/status/1910695976156659802,,,,1,photo,https://pbs.twimg.com/media/GoQnkWyXMAAktKG.png,,,,,,,763094579491008512,EricLDaugh,Eric Daugherty,Chief Content Officer @RightLineNews @FLVoiceNews | Marylander-turned-Floridian | Politics & breaking news alerts | “Men must vote” - Charlie Kirk,,2016-08-09 19:28:20+00:00,1152237,2640,91746,167307,50249,False,True,False,Creator,Media Personality,1,dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:17:09.066000+00:00,2026-07-19 23:17:09.066000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet explicitly mentions Trump's support for permanent daylight saving time, references the 'Florida-backed version of stop changing the clocks,' and frames the question as whether to 'stay on DST,' implying a preference for permanent DST.",qwen/qwen3-8b,
1910700318754549877,1910700318754549877,,,,,False,False,False,False,False,False,2025-04-11 14:23:49+00:00,"🚨 Trump just voiced support for permanent DAYLIGHT SAVINGS TIME, saying we need ""more daylight at the end of the day""

I don’t care which model we go with, just pick one and stick with it.

What about you? Do you want to “lock the clock” or keep changing the time? https://t.co/P6SJQBCwyL",en,Twitter for iPhone,3918,491,1344,79,91891.0,13,https://x.com/DerrickEvans4WV/status/1910700318754549877,https://twitter.com/DerrickEvans4WV/status/1910700318754549877,,,,1,photo,https://pbs.twimg.com/media/GoQrz9iWsAAo-vZ.jpg,,,,,,,1849134537827037184,DerrickEvans4WV,Derrick Evans,Former member of WV House | AI Policy | Christian | Business Owner | Real Estate Investor | Farmer,United States,2024-10-23 17:03:36+00:00,883918,374,60146,25424,33230,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet directly mentions Trump's support for permanent daylight saving time, explicitly stating that 'we need ""more daylight at the end of the day""' and asks the audience to choose between 'locking the clock' (permanent DST) or continuing the annual change. This clearly expresses support for permanent daylight saving time.",qwen/qwen3-8b,
1910722164757512390,1910722164757512390,,,,,False,False,False,False,False,False,2025-04-11 15:50:38+00:00,Do you support staying on Daylight Savings Time? https://t.co/R0XuB1BWx8,en,Twitter Web App,21388,2514,5842,335,487647.0,125,https://x.com/RedLineNewsUSA/status/1910722164757512390,https://twitter.com/RedLineNewsUSA/status/1910722164757512390,,,,1,photo,https://pbs.twimg.com/media/GoQ_lo2WQAEzjjS.jpg,,,,,,,1859255873266225152,RedLineNewsUSA,Red Line News,Breaking News & Current Events,United States,2024-11-20 15:22:14+00:00,440201,1722,14714,12704,6379,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,No preference,3.0,"The tweet presents a question asking for support for staying on Daylight Savings Time, but does not express a personal position or opinion. It is a poll or request for opinions rather than a statement of stance.",qwen/qwen3-8b,
1983269550042009664,1983269550042009664,,,,,False,False,False,False,False,False,2025-10-28 20:28:02+00:00,"With permanent Daylight Savings Time, for three months out of the year, kids in West Arkansas towns like Bentonville, Fayetteville, and Fort Smith would start school in the dark.

I will always oppose any effort to adopt Daylight Savings Time year-round. https://t.co/1ZqnPtvhDp",en,Twitter Web App,10548,877,7700,742,1849207.0,397,https://x.com/SenTomCotton/status/1983269550042009664,https://twitter.com/SenTomCotton/status/1983269550042009664,,,,1,video,https://pbs.twimg.com/amplify_video_thumb/1983269336920760320/img/H1pEQU4A14VItQ8a.jpg,,,,,,,968650362,SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,,2012-11-24 19:33:10+00:00,821736,364,14867,138,4939,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet expresses opposition to year-round daylight saving time, but the concern raised (starting school in the dark) is a common argument against permanent DST. However, the tweet itself does not advocate for permanent DST; it explicitly opposes it. Therefore, the correct position is 'Oppose permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets).'",qwen/qwen3-8b,
1985017670417461471,1985017670417461471,,,,,False,False,False,False,False,False,2025-11-02 16:14:27+00:00,"I’m convinced daylight savings time is psychological warfare to disrupt our internal clocks and rhythms. 

Keeps us out of tune with nature.",en,Twitter for iPhone,11414,1318,712,142,265876.0,310,https://x.com/GubbaHomestead/status/1985017670417461471,https://twitter.com/GubbaHomestead/status/1985017670417461471,,,,0,,,,,,,,,1445164496868233219,GubbaHomestead,Gubba Homestead,"Modern homesteading, natural skincare, food preservation, and preparedness. Founder of @arvotiorganics all-natural skincare.  link ⬇️",Homesteading 👉,2021-10-04 23:10:52+00:00,111926,149,10951,10952,1665,False,True,False,Business,Entertainment & Recreation,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,False,,,"The tweet discusses the psychological effects of daylight saving time, but it does not express a position on whether the US should adopt, maintain, or abolish DST policy. It focuses on the impact on internal clocks and nature, rather than advocating for or against the policy itself.",qwen/qwen3-8b,
